"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @FLHealthDuval: It is not too late to get a flu vaccine. CDC recommends #flu vaccination as long as influenza viruses are circulating. h…",FALSE,0,NA,2019-03-05 17:19:40,FALSE,NA,"1102982021490663431",NA,"<a href=""https://ctrlq.org"" rel=""nofollow"">Capitalurl Tweet Finder</a>","routelet",2,TRUE,FALSE,NA,NA
"2","RT @FLHealthDuval: It is not too late to get a flu vaccine. CDC recommends #flu vaccination as long as influenza viruses are circulating. h…",FALSE,0,NA,2019-03-05 17:17:00,FALSE,NA,"1102981346773872646",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FLBlue",2,TRUE,FALSE,NA,NA
"3","It is not too late to get a flu vaccine. CDC recommends #flu vaccination as long as influenza viruses are circulati… https://t.co/RZRl0AGiWL",FALSE,1,NA,2019-03-05 17:15:00,TRUE,NA,"1102980844400996352",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FLHealthDuval",2,FALSE,FALSE,NA,NA
"4","RT @USNatArchives: Watch now as Dr. Jeremy Brown of @NIH discusses the history of the #flu virus, the Great Flu of 1918, and our preparedne…",FALSE,0,NA,2019-03-05 17:12:39,FALSE,NA,"1102980252156997633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArchivesNYC",2,TRUE,FALSE,NA,NA
"5","RT @JerseySaraKC: I'm 99% certain I have the flu. I'm also 99% certain that if I hadn't been vaccinated I'd be dying. Friends don't let fri…",FALSE,0,NA,2019-03-05 17:12:30,FALSE,NA,"1102980216899682311",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KristinMoras",1,TRUE,FALSE,NA,NA
"6","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 17:07:29,FALSE,NA,"1102978953424166919",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SwitchingTmprly",24,TRUE,FALSE,NA,NA
"7","#EcuadorEsCarnaval | La #Influenza se contagia por tocar superficies contaminadas con este virus, por ejemplo: mani… https://t.co/fEGkXnViXf",FALSE,0,NA,2019-03-05 17:06:10,TRUE,NA,"1102978620870545419",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INSPI_ECUADOR",0,FALSE,FALSE,NA,NA
"8","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 17:05:14,FALSE,NA,"1102978385679171584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FDADeviceInfo",24,TRUE,FALSE,NA,NA
"9","RT QualityInsights: Don’t let the #flu keep you from celebrating Mardi Gras – there’s still time to get your flu sh… https://t.co/IvXPV0brKR",FALSE,0,NA,2019-03-05 17:05:09,TRUE,NA,"1102978365580029958",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Qual_Insights",0,FALSE,FALSE,NA,NA
"10","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 17:05:00,FALSE,NA,"1102978327080513536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ktea11",24,TRUE,FALSE,NA,NA
"11","RT @CDCFlu: #HCPs: Help your patients manage #flu illness. When appropriate, make sure to prescribe antivirals early. 

Find resources to a…",FALSE,0,NA,2019-03-05 17:04:52,FALSE,NA,"1102978295979749376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dhafer_FR",4,TRUE,FALSE,NA,NA
"12","RT @MontefioreNYC: The #flu season isn’t over yet. There is still time to get the #flushot. Our Nereyda Franco shares more via @BronxnetTV…",FALSE,0,NA,2019-03-05 17:04:10,FALSE,NA,"1102978117533093888",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BronxnetTV",1,TRUE,FALSE,NA,NA
"13","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 17:03:55,FALSE,NA,"1102978057462312962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abekay2",24,TRUE,FALSE,NA,NA
"14","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 17:02:19,FALSE,NA,"1102977653202665478",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JROBFoods",24,TRUE,FALSE,NA,NA
"15","If You're looking for ways to prevent winter #colds and the #flu, Your first step should be a visit to Your local g… https://t.co/OzNPMYLzKB",FALSE,0,NA,2019-03-05 17:01:45,TRUE,NA,"1102977510764146693",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","USHEALTH_Group",0,FALSE,FALSE,NA,NA
"16","RT @USNatArchives: Watch now as Dr. Jeremy Brown of @NIH discusses the history of the #flu virus, the Great Flu of 1918, and our preparedne…",FALSE,0,NA,2019-03-05 17:01:15,FALSE,NA,"1102977383022309376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickOtaWang",2,TRUE,FALSE,NA,NA
"17","Don’t let the #flu keep you from celebrating Mardi Gras – there’s still time to get your flu shot! #flushot… https://t.co/9fm7FMUq9O",FALSE,0,NA,2019-03-05 17:00:39,TRUE,NA,"1102977232774025217",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","QualityInsights",0,FALSE,FALSE,NA,NA
"18","Watch now as Dr. Jeremy Brown of @NIH discusses the history of the #flu virus, the Great Flu of 1918, and our prepa… https://t.co/f5zbiCzqsF",FALSE,3,NA,2019-03-05 17:00:37,TRUE,NA,"1102977224691666945",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","USNatArchives",2,FALSE,FALSE,NA,NA
"19",".@SenGaryPeters #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes… https://t.co/bGtTLJu6pG",FALSE,0,NA,2019-03-05 17:00:05,TRUE,NA,"1102977091681898497",NA,"<a href=""https://www.votervoice.net"" rel=""nofollow"">VoterVoice Tweet</a>","vaccine_choice",0,FALSE,FALSE,NA,NA
"20",".@SenStabenow #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes wi… https://t.co/FIjFKTCxe4",FALSE,0,NA,2019-03-05 17:00:05,TRUE,NA,"1102977090973024257",NA,"<a href=""https://www.votervoice.net"" rel=""nofollow"">VoterVoice Tweet</a>","vaccine_choice",0,FALSE,FALSE,NA,NA
"21",".@realDonaldTrump #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wane… https://t.co/e6dMGF4689",FALSE,0,NA,2019-03-05 17:00:05,TRUE,NA,"1102977089563750401",NA,"<a href=""https://www.votervoice.net"" rel=""nofollow"">VoterVoice Tweet</a>","vaccine_choice",0,FALSE,FALSE,NA,NA
"22","Attend the #FDA's 2018-2019 #Flu #vaccine selection #WEBEX Wednesday at
https://t.co/Y0IMLMLypl

If you want to und… https://t.co/olU0PtwNYl",FALSE,0,"Potrblog",2019-03-05 16:55:28,TRUE,"1102768767908630528","1102975927829651459","292493063","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Potrblog",0,FALSE,FALSE,NA,NA
"23","That's that for @GOPHELP #vaccines hearing for today. 
Most interesting was @BillCassidy's push-back against… https://t.co/35NX3vq10C",FALSE,0,"DonnaYoungDC",2019-03-05 16:54:41,TRUE,"1102975141020135424","1102975733507477505","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"24","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:52:16,FALSE,NA,"1102975123013939200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaDoloresTamez",24,TRUE,FALSE,NA,NA
"25","RT @Salud_Ec: #EcuadorEsCarnaval | La #Influenza se contagia por tocar superficies contaminadas con este virus, por ejemplo: manijas de las…",FALSE,0,NA,2019-03-05 16:50:24,FALSE,NA,"1102974654568976385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdolfoA78686593",9,TRUE,FALSE,NA,NA
"26","#Flu #FluSeason https://t.co/rz7hPb6T25",FALSE,0,NA,2019-03-05 16:49:20,FALSE,NA,"1102974387869777920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimcormack",0,FALSE,FALSE,NA,NA
"27","RT @TNDeptofHealth: #Flu is still circulating in Tennessee. Can you recognize the symptoms? It's not too late to get a flu shot, and our co…",FALSE,0,NA,2019-03-05 16:49:20,FALSE,NA,"1102974384489328641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RNApeant",2,TRUE,FALSE,NA,NA
"28","RT @KnowYourDose: To avoid accidentally overdosing on #acetaminophen, @SimplyTasheena sets alarms on her phone in between each dose. Click…",FALSE,0,NA,2019-03-05 16:49:08,FALSE,NA,"1102974334782636032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grbusinaro",2,TRUE,FALSE,NA,NA
"29","Avoiding this season’s #flu or #cold might be hard, but here are ways to treat your symptoms on a budget. #netDE https://t.co/snD5Fq6szu",FALSE,1,NA,2019-03-05 16:46:40,FALSE,NA,"1102973712796667907",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HealthFirstDE",0,FALSE,FALSE,NA,NA
"30","Top 10 threats to global health in 2019 https://t.co/CEgkRL5r4D via @bsindia from @WHO #pandemic #influenza… https://t.co/qZSnzRiYOZ",FALSE,0,NA,2019-03-05 16:45:17,TRUE,NA,"1102973367483801606",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","JMitchell52",0,FALSE,FALSE,NA,NA
"31","Being sick SUCKS!!!!!  This #coldweather made me sick and STOLE MY VOICE.  I'm whispering, to speak now. If I could… https://t.co/UtDTfsXcy2",FALSE,0,NA,2019-03-05 16:45:00,TRUE,NA,"1102973293928345600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","majawash",0,FALSE,FALSE,NA,NA
"32","Norwalk, Ohio High School Student Ethan Lindenberger urges more education/outreach about #vaccines to young people… https://t.co/Mv6va2I4Mu",FALSE,0,"DonnaYoungDC",2019-03-05 16:44:54,TRUE,"1102972971143053312","1102973271090348035","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"33","RT @DBlumbergPedsID: Fight #flu with #FluVaccine to stay #healthy. #VaccinesWork https://t.co/zsIc0xzr0K",FALSE,0,NA,2019-03-05 16:43:48,FALSE,NA,"1102972995239215104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CMNatUCDavis",1,TRUE,FALSE,NA,NA
"34","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:42:24,FALSE,NA,"1102972641483386885",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","StateHealthIN",24,TRUE,FALSE,NA,NA
"35","RT @amra81012: .@realDonaldTrump #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes within…",FALSE,0,NA,2019-03-05 16:42:14,FALSE,NA,"1102972600437825536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarenLKeeley1",1,TRUE,FALSE,NA,NA
"36","RT @TNDeptofHealth: #Flu is still circulating in Tennessee. Can you recognize the symptoms? It's not too late to get a flu shot, and our co…",FALSE,0,NA,2019-03-05 16:42:07,FALSE,NA,"1102972567999135745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrittaniD_Fox13",2,TRUE,FALSE,NA,NA
"37","RT @amra81012: .@SenStabenow #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes within 2-15…",FALSE,0,NA,2019-03-05 16:42:07,FALSE,NA,"1102972567881572353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarenLKeeley1",1,TRUE,FALSE,NA,NA
"38","RT @amra81012: .@SenGaryPeters #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes within 2-…",FALSE,0,NA,2019-03-05 16:42:02,FALSE,NA,"1102972546813616128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarenLKeeley1",1,TRUE,FALSE,NA,NA
"39","RT @amra81012: .@RepPaulMitchell #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes within…",FALSE,0,NA,2019-03-05 16:41:59,FALSE,NA,"1102972535300186112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarenLKeeley1",1,TRUE,FALSE,NA,NA
"40","RT @saludjalisco: La #Influenza se transmite cuando se toca un objeto contaminado con los virus y luego se hace contacto con los ojos, boca…",FALSE,0,NA,2019-03-05 16:41:49,FALSE,NA,"1102972493067780096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ZapotlanVIHVO",1,TRUE,FALSE,NA,NA
"41","RT @saludjalisco: Los niños menores de 5 años, adultos mayores de 60 y mujeres embarazadas, son los principales grupos de riesgo para enfer…",FALSE,0,NA,2019-03-05 16:41:34,FALSE,NA,"1102972429645692930",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ZapotlanVIHVO",1,TRUE,FALSE,NA,NA
"42",".@pedschief urges doctors to listen, understand, respect concerns, &amp; individualize education to respond to vaccine-… https://t.co/ntt8rgFoAa",FALSE,0,"DonnaYoungDC",2019-03-05 16:40:49,TRUE,"1102971776085168135","1102972244186271746","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"43","When flu-like symptoms arise, immediate action can reduce your risk of becoming ill. Call us to schedule a same-day… https://t.co/qSdkMy2VMY",FALSE,0,NA,2019-03-05 16:40:47,TRUE,NA,"1102972234229039104",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FamilyMedTx",0,FALSE,FALSE,NA,NA
"44","#Flu is still circulating in Tennessee. Can you recognize the symptoms? It's not too late to get a flu shot, and ou… https://t.co/FHsZCLyFzK",FALSE,1,NA,2019-03-05 16:40:33,TRUE,NA,"1102972175886233601",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TNDeptofHealth",2,FALSE,FALSE,NA,NA
"45","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:39:47,FALSE,NA,"1102971981081776134",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProximitySys",24,TRUE,FALSE,NA,NA
"46",".@SenatorHassan: Only about half women receive #flu vaccine during pregnancy. Why? 
.@SaadOmer3: There's a huge ""fe… https://t.co/yMfoBUBtvK",FALSE,0,"DonnaYoungDC",2019-03-05 16:38:58,TRUE,"1102970560836001792","1102971776085168135","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"47","RT @IESSHCAM: <U+0001F3E5> El #HCAM realiza charlas para prevenir la #influenza, la Lcda. Jacqueline Salazar, explica a los pacientes que se encuentra…",FALSE,0,NA,2019-03-05 16:38:13,FALSE,NA,"1102971586389393408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariuxiSandi",20,TRUE,FALSE,NA,NA
"48","#Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes within 2-15 year… https://t.co/o1Gbk8DWvn",FALSE,0,NA,2019-03-05 16:35:17,TRUE,NA,"1102970850599452672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmeliaW76851996",0,FALSE,FALSE,NA,NA
"49","RT @CDCFlu: Flu is contagious! Symptoms can appear abruptly and may include fever, chills, or cough. 

Read more about #flu symptoms and po…",FALSE,0,NA,2019-03-05 16:35:08,FALSE,NA,"1102970812544503814",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IAPublicHealth",47,TRUE,FALSE,NA,NA
"50","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:34:20,FALSE,NA,"1102970610299355137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HopkinsPICU",24,TRUE,FALSE,NA,NA
"51","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:33:16,FALSE,NA,"1102970342459490304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AUMedClinic",24,TRUE,FALSE,NA,NA
"52","Desperate for some of these &amp; Spring to arrive <U+0001F912> #pancakeday #shrovetuesday #crepes #pancakes #flu… https://t.co/x7jQJffsp9",FALSE,0,NA,2019-03-05 16:32:22,TRUE,NA,"1102970114608111617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoffiaB4U",0,FALSE,FALSE,NA,NA
"53","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:31:51,FALSE,NA,"1102969984400138240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antoniodivine",24,TRUE,FALSE,NA,NA
"54","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:31:47,FALSE,NA,"1102969968898002944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dr_tindall",24,TRUE,FALSE,NA,NA
"55",".@BillCassidy, also a physician, strongly pushing back on what @RandPaul said.
Even if #flu shots not completely ef… https://t.co/Fq6J7pM8D8",FALSE,0,"DonnaYoungDC",2019-03-05 16:31:08,TRUE,"1102968506822348806","1102969804527407104","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"56","RT @GuardianFamNet: Children's #flu #vaccine: what it is, and how it can help your little ones.  https://t.co/dbG45pgzoX",FALSE,0,NA,2019-03-05 16:31:07,FALSE,NA,"1102969803327840260",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","GuardianFamNet",2,TRUE,FALSE,NA,NA
"57","This year’s flu vaccine has a high level of protection as confirmed by @PHE_uk.  If your child is 2 or 3 years old… https://t.co/G6995WdieD",FALSE,0,NA,2019-03-05 16:31:02,TRUE,NA,"1102969782285058048",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","TamesideCouncil",0,FALSE,FALSE,NA,NA
"58","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:30:39,FALSE,NA,"1102969685799243776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NSEC_OSHA",24,TRUE,FALSE,NA,NA
"59","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:30:37,FALSE,NA,"1102969676064264193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","morris_health",24,TRUE,FALSE,NA,NA
"60","Now @BillCassidy. Discusses the importance of the #influenza vaccine even if it's not 100% perfect, and notes that… https://t.co/fniQQi6T46",FALSE,1,"aetiology",2019-03-05 16:30:24,TRUE,"1102968115464495106","1102969622557532160","35315865","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aetiology",0,FALSE,FALSE,NA,NA
"61","RT @CDCFlu: #HCPs: Help your patients manage #flu illness. When appropriate, make sure to prescribe antivirals early. 

Find resources to a…",FALSE,0,NA,2019-03-05 16:30:19,FALSE,NA,"1102969602009649152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MDedgeIntMed",4,TRUE,FALSE,NA,NA
"62","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:29:43,FALSE,NA,"1102969449173471232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GohealthyLilly",24,TRUE,FALSE,NA,NA
"63","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:29:31,FALSE,NA,"1102969398220988416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erinbotticelli",24,TRUE,FALSE,NA,NA
"64","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:27:23,FALSE,NA,"1102968861320716289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NIH_ORIP",24,TRUE,FALSE,NA,NA
"65","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:27:05,FALSE,NA,"1102968787870117889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StepNpull",24,TRUE,FALSE,NA,NA
"66","Our collaborator @SaadOmer3 ""hitting the nail on the head"" with a discussion of the humongous evidence base on vacc… https://t.co/brDARBetRQ",FALSE,0,NA,2019-03-05 16:27:01,TRUE,NA,"1102968767703846913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bansallab",0,FALSE,FALSE,NA,NA
"67","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:26:57,FALSE,NA,"1102968752247894018",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PatriGarri14",24,TRUE,FALSE,NA,NA
"68","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:26:38,FALSE,NA,"1102968674359623681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somenamel",24,TRUE,FALSE,NA,NA
"69","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:26:32,FALSE,NA,"1102968646756896769",NA,"<a href=""https://thedailypurple.com"" rel=""nofollow"">Healthcare Aggregate</a>","HealthcareAgg",24,TRUE,FALSE,NA,NA
"70","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:26:30,FALSE,NA,"1102968641409204224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BibbMedical",24,TRUE,FALSE,NA,NA
"71","Our #Influenza Honor Roll recognizes institutions promoting #flu prevention this season! 

We are accepting submiss… https://t.co/G81kvDZg5H",FALSE,0,NA,2019-03-05 16:26:26,TRUE,NA,"1102968623184764928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NJDeptofHealth",0,FALSE,FALSE,NA,NA
"72","RT @Alex_Anchundia5: Garantizar la salud integral de nuestros colaboradores es vital para su rendimiento. El Ministerio de Salud del distri…",FALSE,0,NA,2019-03-05 16:26:24,FALSE,NA,"1102968615849070592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariuxiSandi",123,TRUE,FALSE,NA,NA
"73","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:26:00,FALSE,NA,"1102968512794902529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dra1219",24,TRUE,FALSE,NA,NA
"74",".@SaadOmer3: We need a stable supply of vaccines.

#vaccines #pharma #biotech #measles #flu #influenza",FALSE,0,"DonnaYoungDC",2019-03-05 16:25:58,FALSE,"1102968391315480576","1102968506822348806","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"75","Says the doctor, “Influenza, Conjunctivitis, good heart shit, good pressure.” Oh, and a BRAND NEW CPAP machine!… https://t.co/EbfbJh9vv4",FALSE,0,NA,2019-03-05 16:25:45,TRUE,NA,"1102968448756330496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ColumbiaHeights",0,FALSE,FALSE,"-77.00530868","38.89972008"
"76","RT @CDCgov: If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid close contact…",FALSE,0,NA,2019-03-05 16:25:41,FALSE,NA,"1102968435670220800",NA,"<a href=""https://twitter.com/pubhealth_watch"" rel=""nofollow"">publichealthaggregator</a>","monitor_PH",24,TRUE,FALSE,NA,NA
"77","If you get sick with #flu, make sure to take steps for a quick, healthy recovery. 

Stay home and rest, and avoid c… https://t.co/ZiNQkbN11w",FALSE,28,NA,2019-03-05 16:25:36,TRUE,NA,"1102968413066977281",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CDCgov",24,FALSE,FALSE,NA,NA
"78",".@WaHealthSec John Wiesman: We need to keep investing in vaccine research &amp; new technologies. Eggs-based for #flu t… https://t.co/Sjrpnwdc5O",FALSE,0,"DonnaYoungDC",2019-03-05 16:25:31,TRUE,"1102968002650300416","1102968391315480576","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"79","CDC estimates that there have been more than 22,000 flu-associated deaths so far this season. #Flu can be a serious… https://t.co/xAL8hdKCTO",FALSE,0,NA,2019-03-05 16:25:00,TRUE,NA,"1102968261459828737",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CookCtyHealth",0,FALSE,FALSE,NA,NA
