lon,lat,longitude,latitude
-51.2176584,-30.0346471,-51.2176584,-30.0346471
-96.6827565,32.8799598,-96.6827565,32.8799598
9.921747,57.0488195,9.921747,57.0488195
24.96676,45.943161,24.96676,45.943161
-82.0105148,33.4734978,-82.0105148,33.4734978
-46.8978057,-23.1857076,-46.8978057,-23.1857076
-86.1180435,39.978371,-86.1180435,39.978371
-66.3174271,18.3410116,-66.3174271,18.3410116
-2.6325074,53.5450645,-2.6325074,53.5450645
-94.6580927,39.0228065,-94.6580927,39.0228065
-86.5804473,35.5174913,-86.5804473,35.5174913
-97.175363,32.8324224,-97.175363,32.8324224
-82.2945923,38.4095298,-82.2945923,38.4095298
31.2357116,30.0444196,31.2357116,30.0444196
-0.399752,54.283113,-0.399752,54.283113
-1.541812,53.99212,-1.541812,53.99212
-1.5412015,53.9915028,-1.5412015,53.9915028
-1.265032,52.370878,-1.265032,52.370878
-0.189866,51.4493354,-0.189866,51.4493354
6.0838868,50.7753455,6.0838868,50.7753455
-0.0815066,53.5668201,-0.0815066,53.5668201
25.7481511,61.92411,25.7481511,61.92411
-80.2532249,26.3107774,-80.2532249,26.3107774
-117.151325,32.712931,-117.151325,32.712931
75.8617171,26.8176736,75.8617171,26.8176736
-85.6602058,30.1588129,-85.6602058,30.1588129
112.6326321,-7.9666204,112.6326321,-7.9666204
-93.6319131,42.0307812,-93.6319131,42.0307812
-75.977985,36.8529263,-75.977985,36.8529263
-90.2787,38.69771,-90.2787,38.69771
144.7851531,-37.4713077,144.7851531,-37.4713077
-69.7753222,44.2300698,-69.7753222,44.2300698
-73.9612887,41.9209018,-73.9612887,41.9209018
-73.2026138,40.8256536,-73.2026138,40.8256536
-3.576945,51.504286,-3.576945,51.504286
36.3360667,41.2797031,36.3360667,41.2797031
-115.1745559,36.1023715,-115.1745559,36.1023715
-77.2405153,38.9085472,-77.2405153,38.9085472
-84.4076337,33.7213834,-84.4076337,33.7213834
1.805886,41.2371851,1.805886,41.2371851
0.578411,51.517083,0.578411,51.517083
-117.6581562,33.5968913,-117.6581562,33.5968913
-94.8724706,40.3461017,-94.8724706,40.3461017
-8.9588478,51.9048039,-8.9588478,51.9048039
107.6095476,-6.9180035,107.6095476,-6.9180035
-64.7782313,46.0878165,-64.7782313,46.0878165
-97.59976,35.2472869,-97.59976,35.2472869
-72.878383,42.622664,-72.878383,42.622664
-73.9521468,40.7766412,-73.9521468,40.7766412
-80.3511953,33.6082184,-80.3511953,33.6082184
-2.217758,51.745734,-2.217758,51.745734
-4.2901015,55.890524,-4.2901015,55.890524
135.5021651,34.6937378,135.5021651,34.6937378
-41.8476941,-20.6905191,-41.8476941,-20.6905191
-0.5732182,51.2330699,-0.5732182,51.2330699
75.7872709,26.9124336,75.7872709,26.9124336
-2.4282192,53.5768647,-2.4282192,53.5768647
2.213749,46.227638,2.213749,46.227638
12.6197253,41.4495955,12.6197253,41.4495955
77.5945627,12.9715987,77.5945627,12.9715987
72.5713621,23.022505,72.5713621,23.022505
-2.0782533,51.8993855,-2.0782533,51.8993855
-86.902298,32.3182314,-86.902298,32.3182314
-97.0403352,32.8998091,-97.0403352,32.8998091
-46.6333094,-23.5505199,-46.6333094,-23.5505199
-72.5778415,44.5588028,-72.5778415,44.5588028
-87.9587538,36.8964067,-87.9587538,36.8964067
-95.4462919,29.9194375,-95.4462919,29.9194375
153.4,-28.016667,153.4,-28.016667
-106.321845,42.8455531,-106.321845,42.8455531
-74.4514576,40.8515819,-74.4514576,40.8515819
-70.9640988,41.9852391,-70.9640988,41.9852391
-93.2922989,37.2089572,-93.2922989,37.2089572
-80.2644254,43.1393867,-80.2644254,43.1393867
108.2171633,-7.3505808,108.2171633,-7.3505808
-122.0651819,37.9100783,-122.0651819,37.9100783
-50.4847577,-20.1975779,-50.4847577,-20.1975779
-0.8755515,52.2729944,-0.8755515,52.2729944
-4.2026458,56.4906712,-4.2026458,56.4906712
-4.312131,51.85762,-4.312131,51.85762
-80.1917902,25.7616798,-80.1917902,25.7616798
-96.9209135,32.7078751,-96.9209135,32.7078751
-82.9824019,39.3331197,-82.9824019,39.3331197
-85.6680863,42.9633599,-85.6680863,42.9633599
-96.3864428,44.7656804,-96.3864428,44.7656804
-88.2825668,42.0354084,-88.2825668,42.0354084
-80.2481666,43.5448048,-80.2481666,43.5448048
-2.970721,56.462018,-2.970721,56.462018
-88.1064787,43.0605671,-88.1064787,43.0605671
-83.336188,42.5921924,-83.336188,42.5921924
-75.5643923,39.7548625,-75.5643923,39.7548625
-83.7430378,42.2808256,-83.7430378,42.2808256
-71.0688334,42.3631542,-71.0688334,42.3631542
-89.4012302,43.0730517,-89.4012302,43.0730517
-78.8783689,42.8864468,-78.8783689,42.8864468
-2.9915726,53.4083714,-2.9915726,53.4083714
-118.2965084,33.7906551,-118.2965084,33.7906551
-3.5443928,55.9033656,-3.5443928,55.9033656
